LTER_site,local_site,logger,date,yr,mon,doy,met,d1cr_temp,d1cr_flag,qa_temp,qa_flag
NWT,d1,cr21x,1991-04-18,1991,4,108,airtemp_min,-12.45,NA,-12.45,NA
NWT,d1,cr21x,1991-04-19,1991,4,109,airtemp_min,-12.93,NA,-12.93,NA
NWT,d1,cr21x,1991-04-20,1991,4,110,airtemp_min,-8.97,NA,-8.97,NA
NWT,d1,cr21x,1991-04-21,1991,4,111,airtemp_min,-14.79,NA,-14.79,NA
NWT,d1,cr21x,1991-04-22,1991,4,112,airtemp_min,-12.42,NA,-12.42,NA
NWT,d1,cr21x,1991-04-23,1991,4,113,airtemp_min,-11.59,NA,-11.59,NA
NWT,d1,cr21x,1991-04-24,1991,4,114,airtemp_min,-10.76,NA,-10.76,NA
NWT,d1,cr21x,1991-04-25,1991,4,115,airtemp_min,-12.4,NA,-12.4,NA
NWT,d1,cr21x,1991-04-26,1991,4,116,airtemp_min,-17.99,NA,-17.99,NA
NWT,d1,cr21x,1991-04-27,1991,4,117,airtemp_min,-19.83,NA,-19.83,NA
NWT,d1,cr21x,1991-04-28,1991,4,118,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-04-29,1991,4,119,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-04-30,1991,4,120,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-01,1991,5,121,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-02,1991,5,122,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-03,1991,5,123,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-04,1991,5,124,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-05,1991,5,125,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-06,1991,5,126,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-07,1991,5,127,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-08,1991,5,128,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-09,1991,5,129,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-10,1991,5,130,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-11,1991,5,131,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-12,1991,5,132,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-13,1991,5,133,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-14,1991,5,134,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-15,1991,5,135,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-16,1991,5,136,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-17,1991,5,137,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-18,1991,5,138,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-19,1991,5,139,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-20,1991,5,140,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-21,1991,5,141,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-22,1991,5,142,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-23,1991,5,143,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-24,1991,5,144,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-25,1991,5,145,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-26,1991,5,146,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-27,1991,5,147,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-28,1991,5,148,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-29,1991,5,149,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-30,1991,5,150,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-05-31,1991,5,151,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-01,1991,6,152,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-02,1991,6,153,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-03,1991,6,154,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-04,1991,6,155,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-05,1991,6,156,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-06,1991,6,157,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-07,1991,6,158,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-08,1991,6,159,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-09,1991,6,160,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-10,1991,6,161,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-11,1991,6,162,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-12,1991,6,163,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-13,1991,6,164,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-14,1991,6,165,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-15,1991,6,166,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-16,1991,6,167,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-17,1991,6,168,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-18,1991,6,169,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-19,1991,6,170,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-20,1991,6,171,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-21,1991,6,172,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-22,1991,6,173,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-23,1991,6,174,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-24,1991,6,175,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-25,1991,6,176,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-26,1991,6,177,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-27,1991,6,178,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-28,1991,6,179,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-29,1991,6,180,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-06-30,1991,6,181,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-07-01,1991,7,182,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-07-02,1991,7,183,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-07-03,1991,7,184,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-07-04,1991,7,185,airtemp_min,4.304,NA,4.304,NA
NWT,d1,cr21x,1991-07-05,1991,7,186,airtemp_min,8.87,NA,8.87,NA
NWT,d1,cr21x,1991-07-06,1991,7,187,airtemp_min,9.8,NA,9.8,NA
NWT,d1,cr21x,1991-07-07,1991,7,188,airtemp_min,2.67,NA,2.67,NA
NWT,d1,cr21x,1991-07-08,1991,7,189,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-07-09,1991,7,190,airtemp_min,3.348,NA,3.348,NA
NWT,d1,cr21x,1991-07-10,1991,7,191,airtemp_min,4.128,NA,4.128,NA
NWT,d1,cr21x,1991-07-11,1991,7,192,airtemp_min,3.944,NA,3.944,NA
NWT,d1,cr21x,1991-07-12,1991,7,193,airtemp_min,2.764,NA,2.764,NA
NWT,d1,cr21x,1991-07-13,1991,7,194,airtemp_min,3.739,NA,3.739,NA
NWT,d1,cr21x,1991-07-14,1991,7,195,airtemp_min,5.892,NA,5.892,NA
NWT,d1,cr21x,1991-07-15,1991,7,196,airtemp_min,2.513,NA,2.513,NA
NWT,d1,cr21x,1991-07-16,1991,7,197,airtemp_min,7.95,NA,7.95,NA
NWT,d1,cr21x,1991-07-17,1991,7,198,airtemp_min,5.633,NA,5.633,NA
NWT,d1,cr21x,1991-07-18,1991,7,199,airtemp_min,6.211,NA,6.211,NA
NWT,d1,cr21x,1991-07-19,1991,7,200,airtemp_min,5.713,NA,5.713,NA
NWT,d1,cr21x,1991-07-20,1991,7,201,airtemp_min,-23.59,NA,NA,comparative deviance
NWT,d1,cr21x,1991-07-21,1991,7,202,airtemp_min,5.406,NA,5.406,NA
NWT,d1,cr21x,1991-07-22,1991,7,203,airtemp_min,2.265,NA,2.265,NA
NWT,d1,cr21x,1991-07-23,1991,7,204,airtemp_min,3.412,NA,3.412,NA
NWT,d1,cr21x,1991-07-24,1991,7,205,airtemp_min,3.051,NA,3.051,NA
NWT,d1,cr21x,1991-07-25,1991,7,206,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-07-26,1991,7,207,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-07-27,1991,7,208,airtemp_min,3.681,NA,3.681,NA
NWT,d1,cr21x,1991-07-28,1991,7,209,airtemp_min,3.543,NA,3.543,NA
NWT,d1,cr21x,1991-07-29,1991,7,210,airtemp_min,6.664,NA,6.664,NA
NWT,d1,cr21x,1991-07-30,1991,7,211,airtemp_min,7.54,NA,7.54,NA
NWT,d1,cr21x,1991-07-31,1991,7,212,airtemp_min,7.28,NA,7.28,NA
NWT,d1,cr21x,1991-08-01,1991,8,213,airtemp_min,2.889,NA,2.889,NA
NWT,d1,cr21x,1991-08-02,1991,8,214,airtemp_min,1.416,NA,1.416,NA
NWT,d1,cr21x,1991-08-03,1991,8,215,airtemp_min,3.781,NA,3.781,NA
NWT,d1,cr21x,1991-08-04,1991,8,216,airtemp_min,3.779,NA,3.779,NA
NWT,d1,cr21x,1991-08-05,1991,8,217,airtemp_min,3.795,NA,3.795,NA
NWT,d1,cr21x,1991-08-06,1991,8,218,airtemp_min,-3.07,NA,-3.07,NA
NWT,d1,cr21x,1991-08-07,1991,8,219,airtemp_min,2.49,NA,2.49,NA
NWT,d1,cr21x,1991-08-08,1991,8,220,airtemp_min,2.439,NA,2.439,NA
NWT,d1,cr21x,1991-08-09,1991,8,221,airtemp_min,2.852,NA,2.852,NA
NWT,d1,cr21x,1991-08-10,1991,8,222,airtemp_min,3.385,NA,3.385,NA
NWT,d1,cr21x,1991-08-11,1991,8,223,airtemp_min,5.267,NA,5.267,NA
NWT,d1,cr21x,1991-08-12,1991,8,224,airtemp_min,3.277,NA,3.277,NA
NWT,d1,cr21x,1991-08-13,1991,8,225,airtemp_min,3.148,NA,3.148,NA
NWT,d1,cr21x,1991-08-14,1991,8,226,airtemp_min,4.06,NA,4.06,NA
NWT,d1,cr21x,1991-08-15,1991,8,227,airtemp_min,1.812,NA,1.812,NA
NWT,d1,cr21x,1991-08-16,1991,8,228,airtemp_min,2.856,NA,2.856,NA
NWT,d1,cr21x,1991-08-17,1991,8,229,airtemp_min,3.337,NA,3.337,NA
NWT,d1,cr21x,1991-08-18,1991,8,230,airtemp_min,3.455,NA,3.455,NA
NWT,d1,cr21x,1991-08-19,1991,8,231,airtemp_min,3.085,NA,3.085,NA
NWT,d1,cr21x,1991-08-20,1991,8,232,airtemp_min,3.199,NA,3.199,NA
NWT,d1,cr21x,1991-08-21,1991,8,233,airtemp_min,4.399,NA,4.399,NA
NWT,d1,cr21x,1991-08-22,1991,8,234,airtemp_min,6.097,NA,6.097,NA
NWT,d1,cr21x,1991-08-23,1991,8,235,airtemp_min,5.093,NA,5.093,NA
NWT,d1,cr21x,1991-08-24,1991,8,236,airtemp_min,6.212,NA,6.212,NA
NWT,d1,cr21x,1991-08-25,1991,8,237,airtemp_min,5.312,NA,5.312,NA
NWT,d1,cr21x,1991-08-26,1991,8,238,airtemp_min,5.3,NA,5.3,NA
NWT,d1,cr21x,1991-08-27,1991,8,239,airtemp_min,5.484,NA,5.484,NA
NWT,d1,cr21x,1991-08-28,1991,8,240,airtemp_min,-6.007,NA,NA,comparative deviance
NWT,d1,cr21x,1991-08-29,1991,8,241,airtemp_min,4.341,NA,4.341,NA
NWT,d1,cr21x,1991-08-30,1991,8,242,airtemp_min,2.689,NA,2.689,NA
NWT,d1,cr21x,1991-08-31,1991,8,243,airtemp_min,1.222,NA,1.222,NA
NWT,d1,cr21x,1991-09-01,1991,9,244,airtemp_min,5.732,NA,5.732,NA
NWT,d1,cr21x,1991-09-02,1991,9,245,airtemp_min,4.111,NA,4.111,NA
NWT,d1,cr21x,1991-09-03,1991,9,246,airtemp_min,-1.685,NA,-1.685,NA
NWT,d1,cr21x,1991-09-04,1991,9,247,airtemp_min,2.645,NA,2.645,NA
NWT,d1,cr21x,1991-09-05,1991,9,248,airtemp_min,4.132,NA,4.132,NA
NWT,d1,cr21x,1991-09-06,1991,9,249,airtemp_min,3.135,NA,3.135,NA
NWT,d1,cr21x,1991-09-07,1991,9,250,airtemp_min,0.929,NA,0.929,NA
NWT,d1,cr21x,1991-09-08,1991,9,251,airtemp_min,-1.738,NA,-1.738,NA
NWT,d1,cr21x,1991-09-09,1991,9,252,airtemp_min,1.92,NA,1.92,NA
NWT,d1,cr21x,1991-09-10,1991,9,253,airtemp_min,5.758,NA,5.758,NA
NWT,d1,cr21x,1991-09-11,1991,9,254,airtemp_min,-1.905,NA,-1.905,NA
NWT,d1,cr21x,1991-09-12,1991,9,255,airtemp_min,-4.432,NA,-4.432,NA
NWT,d1,cr21x,1991-09-13,1991,9,256,airtemp_min,-3.452,NA,-3.452,NA
NWT,d1,cr21x,1991-09-14,1991,9,257,airtemp_min,-6.466,NA,-6.466,NA
NWT,d1,cr21x,1991-09-15,1991,9,258,airtemp_min,-7.34,NA,-7.34,NA
NWT,d1,cr21x,1991-09-16,1991,9,259,airtemp_min,-6.491,NA,-6.491,NA
NWT,d1,cr21x,1991-09-17,1991,9,260,airtemp_min,-1.483,NA,-1.483,NA
NWT,d1,cr21x,1991-09-18,1991,9,261,airtemp_min,-1.86,NA,-1.86,NA
NWT,d1,cr21x,1991-09-19,1991,9,262,airtemp_min,-0.316,NA,-0.316,NA
NWT,d1,cr21x,1991-09-20,1991,9,263,airtemp_min,1.216,NA,1.216,NA
NWT,d1,cr21x,1991-09-21,1991,9,264,airtemp_min,0.254,NA,0.254,NA
NWT,d1,cr21x,1991-09-22,1991,9,265,airtemp_min,-1.297,NA,-1.297,NA
NWT,d1,cr21x,1991-09-23,1991,9,266,airtemp_min,-2.366,NA,-2.366,NA
NWT,d1,cr21x,1991-09-24,1991,9,267,airtemp_min,-3.891,NA,-3.891,NA
NWT,d1,cr21x,1991-09-25,1991,9,268,airtemp_min,-1.537,NA,-1.537,NA
NWT,d1,cr21x,1991-09-26,1991,9,269,airtemp_min,-1.527,NA,-1.527,NA
NWT,d1,cr21x,1991-09-27,1991,9,270,airtemp_min,1.561,NA,1.561,NA
NWT,d1,cr21x,1991-09-28,1991,9,271,airtemp_min,1.855,NA,1.855,NA
NWT,d1,cr21x,1991-09-29,1991,9,272,airtemp_min,-0.348,NA,-0.348,NA
NWT,d1,cr21x,1991-09-30,1991,9,273,airtemp_min,-0.879,NA,-0.879,NA
NWT,d1,cr21x,1991-10-01,1991,10,274,airtemp_min,-1.154,NA,-1.154,NA
NWT,d1,cr21x,1991-10-02,1991,10,275,airtemp_min,-2.18,NA,-2.18,NA
NWT,d1,cr21x,1991-10-03,1991,10,276,airtemp_min,-4.82,NA,-4.82,NA
NWT,d1,cr21x,1991-10-04,1991,10,277,airtemp_min,-10.18,NA,-10.18,NA
NWT,d1,cr21x,1991-10-05,1991,10,278,airtemp_min,-9.44,NA,-9.44,NA
NWT,d1,cr21x,1991-10-06,1991,10,279,airtemp_min,-3.415,NA,-3.415,NA
NWT,d1,cr21x,1991-10-07,1991,10,280,airtemp_min,0.994,NA,0.994,NA
NWT,d1,cr21x,1991-10-08,1991,10,281,airtemp_min,0.234,NA,0.234,NA
NWT,d1,cr21x,1991-10-09,1991,10,282,airtemp_min,-0.406,NA,-0.406,NA
NWT,d1,cr21x,1991-10-10,1991,10,283,airtemp_min,0.753,NA,0.753,NA
NWT,d1,cr21x,1991-10-11,1991,10,284,airtemp_min,1.892,NA,1.892,NA
NWT,d1,cr21x,1991-10-12,1991,10,285,airtemp_min,2.386,NA,2.386,NA
NWT,d1,cr21x,1991-10-13,1991,10,286,airtemp_min,-2.275,NA,-2.275,NA
NWT,d1,cr21x,1991-10-14,1991,10,287,airtemp_min,-4.533,NA,-4.533,NA
NWT,d1,cr21x,1991-10-15,1991,10,288,airtemp_min,-2.131,NA,-2.131,NA
NWT,d1,cr21x,1991-10-16,1991,10,289,airtemp_min,2.096,NA,2.096,NA
NWT,d1,cr21x,1991-10-17,1991,10,290,airtemp_min,1.58,NA,1.58,NA
NWT,d1,cr21x,1991-10-18,1991,10,291,airtemp_min,-2.409,NA,-2.409,NA
NWT,d1,cr21x,1991-10-19,1991,10,292,airtemp_min,-7.18,NA,-7.18,NA
NWT,d1,cr21x,1991-10-20,1991,10,293,airtemp_min,-5.854,NA,-5.854,NA
NWT,d1,cr21x,1991-10-21,1991,10,294,airtemp_min,NA,NA,NA,NA
NWT,d1,cr21x,1991-10-22,1991,10,295,airtemp_min,-2.997,NA,-2.997,NA
NWT,d1,cr21x,1991-10-23,1991,10,296,airtemp_min,-8.12,NA,-8.12,NA
NWT,d1,cr21x,1991-10-24,1991,10,297,airtemp_min,-10.94,NA,-10.94,NA
NWT,d1,cr21x,1991-10-25,1991,10,298,airtemp_min,-12.47,NA,-12.47,NA
NWT,d1,cr21x,1991-10-26,1991,10,299,airtemp_min,-9.17,NA,-9.17,NA
NWT,d1,cr21x,1991-10-27,1991,10,300,airtemp_min,-6.696,NA,-6.696,NA
NWT,d1,cr21x,1991-10-28,1991,10,301,airtemp_min,-21.7,NA,-21.7,NA
NWT,d1,cr21x,1991-10-29,1991,10,302,airtemp_min,-22.41,NA,-22.41,NA
NWT,d1,cr21x,1991-10-30,1991,10,303,airtemp_min,-23.36,NA,-23.36,NA
NWT,d1,cr21x,1991-10-31,1991,10,304,airtemp_min,-15.56,NA,-15.56,NA
NWT,d1,cr21x,1991-11-01,1991,11,305,airtemp_min,-18.41,NA,-18.41,NA
NWT,d1,cr21x,1991-11-02,1991,11,306,airtemp_min,-26.7,NA,-26.7,NA
NWT,d1,cr21x,1991-11-03,1991,11,307,airtemp_min,-27.69,NA,-27.69,NA
NWT,d1,cr21x,1991-11-04,1991,11,308,airtemp_min,-17.02,NA,-17.02,NA
NWT,d1,cr21x,1991-11-05,1991,11,309,airtemp_min,-10.38,NA,-10.38,NA
NWT,d1,cr21x,1991-11-06,1991,11,310,airtemp_min,-9.44,NA,-9.44,NA
NWT,d1,cr21x,1991-11-07,1991,11,311,airtemp_min,-11.72,NA,-11.72,NA
NWT,d1,cr21x,1991-11-08,1991,11,312,airtemp_min,-7.61,NA,-7.61,NA
NWT,d1,cr21x,1991-11-09,1991,11,313,airtemp_min,-10.03,NA,-10.03,NA
NWT,d1,cr21x,1991-11-10,1991,11,314,airtemp_min,-5.395,NA,-5.395,NA
NWT,d1,cr21x,1991-11-11,1991,11,315,airtemp_min,-10.18,NA,-10.18,NA
NWT,d1,cr21x,1991-11-12,1991,11,316,airtemp_min,-7.77,NA,-7.77,NA
NWT,d1,cr21x,1991-11-13,1991,11,317,airtemp_min,-4.919,NA,-4.919,NA
NWT,d1,cr21x,1991-11-14,1991,11,318,airtemp_min,-12.53,NA,-12.53,NA
NWT,d1,cr21x,1991-11-15,1991,11,319,airtemp_min,-13.92,NA,-13.92,NA
NWT,d1,cr21x,1991-11-16,1991,11,320,airtemp_min,-9.26,NA,-9.26,NA
NWT,d1,cr21x,1991-11-17,1991,11,321,airtemp_min,-13.43,NA,-13.43,NA
NWT,d1,cr21x,1991-11-18,1991,11,322,airtemp_min,-14.94,NA,-14.94,NA
NWT,d1,cr21x,1991-11-19,1991,11,323,airtemp_min,-18.12,NA,-18.12,NA
NWT,d1,cr21x,1991-11-20,1991,11,324,airtemp_min,-14.57,NA,-14.57,NA
NWT,d1,cr21x,1991-11-21,1991,11,325,airtemp_min,-18.15,NA,-18.15,NA
NWT,d1,cr21x,1991-11-22,1991,11,326,airtemp_min,-23.56,NA,-23.56,NA
NWT,d1,cr21x,1991-11-23,1991,11,327,airtemp_min,-25.04,NA,-25.04,NA
NWT,d1,cr21x,1991-11-24,1991,11,328,airtemp_min,-20.31,NA,-20.31,NA
NWT,d1,cr21x,1991-11-25,1991,11,329,airtemp_min,-12.45,NA,-12.45,NA
NWT,d1,cr21x,1991-11-26,1991,11,330,airtemp_min,-11.59,NA,-11.59,NA
NWT,d1,cr21x,1991-11-27,1991,11,331,airtemp_min,-9.38,NA,-9.38,NA
NWT,d1,cr21x,1991-11-28,1991,11,332,airtemp_min,-12.28,NA,-12.28,NA
NWT,d1,cr21x,1991-11-29,1991,11,333,airtemp_min,-23.61,NA,-23.61,NA
NWT,d1,cr21x,1991-11-30,1991,11,334,airtemp_min,-25.68,NA,-25.68,NA
NWT,d1,cr21x,1991-12-01,1991,12,335,airtemp_min,-23.53,NA,-23.53,NA
NWT,d1,cr21x,1991-12-02,1991,12,336,airtemp_min,-22.57,NA,-22.57,NA
NWT,d1,cr21x,1991-12-03,1991,12,337,airtemp_min,-23.68,NA,-23.68,NA
NWT,d1,cr21x,1991-12-04,1991,12,338,airtemp_min,-10.75,NA,-10.75,NA
NWT,d1,cr21x,1991-12-05,1991,12,339,airtemp_min,-11.3,NA,-11.3,NA
NWT,d1,cr21x,1991-12-06,1991,12,340,airtemp_min,-8.14,NA,-8.14,NA
NWT,d1,cr21x,1991-12-07,1991,12,341,airtemp_min,-11.24,NA,-11.24,NA
NWT,d1,cr21x,1991-12-08,1991,12,342,airtemp_min,-14.83,NA,-14.83,NA
NWT,d1,cr21x,1991-12-09,1991,12,343,airtemp_min,-14.24,NA,-14.24,NA
NWT,d1,cr21x,1991-12-10,1991,12,344,airtemp_min,-11.68,NA,-11.68,NA
NWT,d1,cr21x,1991-12-11,1991,12,345,airtemp_min,-12.67,NA,-12.67,NA
NWT,d1,cr21x,1991-12-12,1991,12,346,airtemp_min,-17.36,NA,-17.36,NA
NWT,d1,cr21x,1991-12-13,1991,12,347,airtemp_min,-23.73,NA,-23.73,NA
NWT,d1,cr21x,1991-12-14,1991,12,348,airtemp_min,-19.64,NA,-19.64,NA
NWT,d1,cr21x,1991-12-15,1991,12,349,airtemp_min,-13.99,NA,-13.99,NA
NWT,d1,cr21x,1991-12-16,1991,12,350,airtemp_min,-9.95,NA,-9.95,NA
NWT,d1,cr21x,1991-12-17,1991,12,351,airtemp_min,-9.76,NA,-9.76,NA
NWT,d1,cr21x,1991-12-18,1991,12,352,airtemp_min,-10.73,NA,-10.73,NA
NWT,d1,cr21x,1991-12-19,1991,12,353,airtemp_min,-13.04,NA,-13.04,NA
NWT,d1,cr21x,1991-12-20,1991,12,354,airtemp_min,-14,NA,-14,NA
NWT,d1,cr21x,1991-12-21,1991,12,355,airtemp_min,-9.13,NA,-9.13,NA
NWT,d1,cr21x,1991-12-22,1991,12,356,airtemp_min,-14.04,NA,-14.04,NA
NWT,d1,cr21x,1991-12-23,1991,12,357,airtemp_min,-13.87,NA,-13.87,NA
NWT,d1,cr21x,1991-12-24,1991,12,358,airtemp_min,-11.42,NA,-11.42,NA
NWT,d1,cr21x,1991-12-25,1991,12,359,airtemp_min,-13.89,NA,-13.89,NA
NWT,d1,cr21x,1991-12-26,1991,12,360,airtemp_min,-13.67,NA,-13.67,NA
NWT,d1,cr21x,1991-12-27,1991,12,361,airtemp_min,-13.16,NA,-13.16,NA
NWT,d1,cr21x,1991-12-28,1991,12,362,airtemp_min,-13.28,NA,-13.28,NA
NWT,d1,cr21x,1991-12-29,1991,12,363,airtemp_min,-15.36,NA,-15.36,NA
NWT,d1,cr21x,1991-12-30,1991,12,364,airtemp_min,-13.38,NA,-13.38,NA
NWT,d1,cr21x,1991-12-31,1991,12,365,airtemp_min,-18.57,NA,-18.57,NA
NWT,d1,cr21x,1992-01-01,1992,1,1,airtemp_min,-19.66,NA,-19.66,NA
NWT,d1,cr21x,1992-01-02,1992,1,2,airtemp_min,-14.91,NA,-14.91,NA
NWT,d1,cr21x,1992-01-03,1992,1,3,airtemp_min,-9.97,NA,-9.97,NA
NWT,d1,cr21x,1992-01-04,1992,1,4,airtemp_min,-14.19,NA,-14.19,NA
NWT,d1,cr21x,1992-01-05,1992,1,5,airtemp_min,-14.91,NA,-14.91,NA
NWT,d1,cr21x,1992-01-06,1992,1,6,airtemp_min,-10.99,NA,-10.99,NA
NWT,d1,cr21x,1992-01-07,1992,1,7,airtemp_min,-20.85,NA,-20.85,NA
NWT,d1,cr21x,1992-01-08,1992,1,8,airtemp_min,-19.94,NA,-19.94,NA
NWT,d1,cr21x,1992-01-09,1992,1,9,airtemp_min,-19.84,NA,-19.84,NA
NWT,d1,cr21x,1992-01-10,1992,1,10,airtemp_min,-11.81,NA,-11.81,NA
NWT,d1,cr21x,1992-01-11,1992,1,11,airtemp_min,-14.35,NA,-14.35,NA
NWT,d1,cr21x,1992-01-12,1992,1,12,airtemp_min,-21.55,NA,-21.55,NA
NWT,d1,cr21x,1992-01-13,1992,1,13,airtemp_min,-24.62,NA,-24.62,NA
NWT,d1,cr21x,1992-01-14,1992,1,14,airtemp_min,-25.16,NA,-25.16,NA
NWT,d1,cr21x,1992-01-15,1992,1,15,airtemp_min,-29.02,NA,-29.02,NA
NWT,d1,cr21x,1992-01-16,1992,1,16,airtemp_min,-14.34,NA,-14.34,NA
NWT,d1,cr21x,1992-01-17,1992,1,17,airtemp_min,-20.32,NA,-20.32,NA
NWT,d1,cr21x,1992-01-18,1992,1,18,airtemp_min,-21.58,NA,-21.58,NA
NWT,d1,cr21x,1992-01-19,1992,1,19,airtemp_min,-14.73,NA,-14.73,NA
NWT,d1,cr21x,1992-01-20,1992,1,20,airtemp_min,-8.86,NA,-8.86,NA
NWT,d1,cr21x,1992-01-21,1992,1,21,airtemp_min,-18.11,NA,-18.11,NA
NWT,d1,cr21x,1992-01-22,1992,1,22,airtemp_min,-26.16,NA,-26.16,NA
NWT,d1,cr21x,1992-01-23,1992,1,23,airtemp_min,-27.15,NA,-27.15,NA
NWT,d1,cr21x,1992-01-24,1992,1,24,airtemp_min,-14.1,NA,-14.1,NA
NWT,d1,cr21x,1992-01-25,1992,1,25,airtemp_min,-12.99,NA,-12.99,NA
NWT,d1,cr21x,1992-01-26,1992,1,26,airtemp_min,-10.14,NA,-10.14,NA
NWT,d1,cr21x,1992-01-27,1992,1,27,airtemp_min,-12.01,NA,-12.01,NA
NWT,d1,cr21x,1992-01-28,1992,1,28,airtemp_min,-11.05,NA,-11.05,NA
NWT,d1,cr21x,1992-01-29,1992,1,29,airtemp_min,-10.19,NA,-10.19,NA
NWT,d1,cr21x,1992-01-30,1992,1,30,airtemp_min,-8.75,NA,-8.75,NA
NWT,d1,cr21x,1992-01-31,1992,1,31,airtemp_min,-6.461,NA,-6.461,NA
NWT,d1,cr21x,1992-02-01,1992,2,32,airtemp_min,-5.919,NA,-5.919,NA
NWT,d1,cr21x,1992-02-02,1992,2,33,airtemp_min,-11.62,NA,-11.62,NA
NWT,d1,cr21x,1992-02-03,1992,2,34,airtemp_min,-16.35,NA,-16.35,NA
NWT,d1,cr21x,1992-02-04,1992,2,35,airtemp_min,-20.04,NA,-20.04,NA
