LTER_site,local_site,date,yr,mon,doy,met,d1_temp,d1_flag,qa_temp,qa_flag
NWT,d1,2008-04-12,2008,4,103,airtemp_max,-11,A,NA,NA
NWT,d1,2008-04-13,2008,4,104,airtemp_max,-2,A,NA,NA
NWT,d1,2008-04-14,2008,4,105,airtemp_max,3,A,NA,NA
NWT,d1,2008-04-15,2008,4,106,airtemp_max,7,A,NA,NA
NWT,d1,2008-04-16,2008,4,107,airtemp_max,-6,A,NA,NA
NWT,d1,2008-04-17,2008,4,108,airtemp_max,-7,A,NA,NA
NWT,d1,2008-04-18,2008,4,109,airtemp_max,-2,A,NA,NA
NWT,d1,2008-04-19,2008,4,110,airtemp_max,7,A,NA,NA
NWT,d1,2008-04-20,2008,4,111,airtemp_max,3,A,NA,NA
NWT,d1,2008-04-21,2008,4,112,airtemp_max,-3,A,NA,NA
NWT,d1,2008-04-22,2008,4,113,airtemp_max,4,A,NA,NA
NWT,d1,2008-04-23,2008,4,114,airtemp_max,7,A,NA,NA
NWT,d1,2008-04-24,2008,4,115,airtemp_max,2,A,NA,NA
NWT,d1,2008-04-25,2008,4,116,airtemp_max,-10,A,NA,NA
NWT,d1,2008-04-26,2008,4,117,airtemp_max,-13,A,NA,NA
NWT,d1,2008-04-27,2008,4,118,airtemp_max,-2,A,NA,NA
NWT,d1,2008-04-28,2008,4,119,airtemp_max,2,A,NA,NA
NWT,d1,2008-04-29,2008,4,120,airtemp_max,6,A,NA,NA
NWT,d1,2008-04-30,2008,4,121,airtemp_max,9,A,NA,NA
NWT,d1,2008-05-01,2008,5,122,airtemp_max,-8,A,NA,NA
NWT,d1,2008-05-02,2008,5,123,airtemp_max,-10,A,NA,NA
NWT,d1,2008-05-03,2008,5,124,airtemp_max,-3,A,NA,NA
NWT,d1,2008-05-04,2008,5,125,airtemp_max,3,A,NA,NA
NWT,d1,2008-05-05,2008,5,126,airtemp_max,8,A,NA,NA
NWT,d1,2008-05-06,2008,5,127,airtemp_max,9,A,NA,NA
NWT,d1,2008-05-07,2008,5,128,airtemp_max,5,A,NA,NA
NWT,d1,2008-05-08,2008,5,129,airtemp_max,-4,A,NA,NA
NWT,d1,2008-05-09,2008,5,130,airtemp_max,1,A,NA,NA
NWT,d1,2008-05-10,2008,5,131,airtemp_max,-7,A,NA,NA
NWT,d1,2008-05-11,2008,5,132,airtemp_max,5,A,NA,NA
NWT,d1,2008-05-12,2008,5,133,airtemp_max,7,A,NA,NA
NWT,d1,2008-05-13,2008,5,134,airtemp_max,-1,A,NA,NA
NWT,d1,2008-05-14,2008,5,135,airtemp_max,-2,A,NA,NA
NWT,d1,2008-05-15,2008,5,136,airtemp_max,1,A,NA,NA
NWT,d1,2008-05-16,2008,5,137,airtemp_max,4,A,NA,NA
NWT,d1,2008-05-17,2008,5,138,airtemp_max,8,A,NA,NA
NWT,d1,2008-05-18,2008,5,139,airtemp_max,8,A,NA,NA
NWT,d1,2008-05-19,2008,5,140,airtemp_max,11,A,NA,NA
NWT,d1,2008-05-20,2008,5,141,airtemp_max,14,A,NA,NA
NWT,d1,2008-05-21,2008,5,142,airtemp_max,12,A,NA,NA
NWT,d1,2008-05-22,2008,5,143,airtemp_max,2,A,NA,NA
NWT,d1,2008-05-23,2008,5,144,airtemp_max,0,A,NA,NA
NWT,d1,2008-05-24,2008,5,145,airtemp_max,0,A,NA,NA
NWT,d1,2008-05-25,2008,5,146,airtemp_max,6,A,NA,NA
NWT,d1,2008-05-26,2008,5,147,airtemp_max,2,A,NA,NA
NWT,d1,2008-05-27,2008,5,148,airtemp_max,4,A,NA,NA
NWT,d1,2008-05-28,2008,5,149,airtemp_max,11,A,NA,NA
NWT,d1,2008-05-29,2008,5,150,airtemp_max,8,A,NA,NA
NWT,d1,2008-05-30,2008,5,151,airtemp_max,10,A,NA,NA
NWT,d1,2008-05-31,2008,5,152,airtemp_max,12,A,NA,NA
NWT,d1,2008-06-01,2008,6,153,airtemp_max,14,A,NA,NA
NWT,d1,2008-06-02,2008,6,154,airtemp_max,15,A,NA,NA
NWT,d1,2008-06-03,2008,6,155,airtemp_max,9,A,NA,NA
NWT,d1,2008-06-04,2008,6,156,airtemp_max,7,A,NA,NA
NWT,d1,2008-06-05,2008,6,157,airtemp_max,-1,A,NA,NA
NWT,d1,2008-06-06,2008,6,158,airtemp_max,7,A,NA,NA
NWT,d1,2008-06-07,2008,6,159,airtemp_max,10,A,NA,NA
NWT,d1,2008-06-08,2008,6,160,airtemp_max,0,A,NA,NA
NWT,d1,2008-06-09,2008,6,161,airtemp_max,5,A,NA,NA
NWT,d1,2008-06-10,2008,6,162,airtemp_max,14,A,NA,NA
NWT,d1,2008-06-11,2008,6,163,airtemp_max,7,A,NA,NA
NWT,d1,2008-06-12,2008,6,164,airtemp_max,1,A,NA,NA
NWT,d1,2008-06-13,2008,6,165,airtemp_max,8,A,NA,NA
NWT,d1,2008-06-14,2008,6,166,airtemp_max,13,A,NA,NA
NWT,d1,2008-06-15,2008,6,167,airtemp_max,16,A,NA,NA
NWT,d1,2008-06-16,2008,6,168,airtemp_max,15,A,NA,NA
NWT,d1,2008-06-17,2008,6,169,airtemp_max,15,A,NA,NA
NWT,d1,2008-06-18,2008,6,170,airtemp_max,16,A,NA,NA
NWT,d1,2008-06-19,2008,6,171,airtemp_max,13,A,NA,NA
NWT,d1,2008-06-20,2008,6,172,airtemp_max,14,A,NA,NA
NWT,d1,2008-06-21,2008,6,173,airtemp_max,15,A,NA,NA
NWT,d1,2008-06-22,2008,6,174,airtemp_max,16,A,NA,NA
NWT,d1,2008-06-23,2008,6,175,airtemp_max,14,A,NA,NA
NWT,d1,2008-06-24,2008,6,176,airtemp_max,15,A,NA,NA
NWT,d1,2008-06-25,2008,6,177,airtemp_max,16,A,NA,NA
NWT,d1,2008-06-26,2008,6,178,airtemp_max,16,A,NA,NA
NWT,d1,2008-06-27,2008,6,179,airtemp_max,16,A,NA,NA
NWT,d1,2008-06-28,2008,6,180,airtemp_max,12,A,NA,NA
NWT,d1,2008-06-29,2008,6,181,airtemp_max,15,A,NA,NA
NWT,d1,2008-06-30,2008,6,182,airtemp_max,18,A,NA,NA
NWT,d1,2008-07-01,2008,7,183,airtemp_max,15,A,NA,NA
NWT,d1,2008-07-02,2008,7,184,airtemp_max,16,A,NA,NA
NWT,d1,2008-07-03,2008,7,185,airtemp_max,16,A,NA,NA
NWT,d1,2008-07-04,2008,7,186,airtemp_max,18,A,NA,NA
NWT,d1,2008-07-05,2008,7,187,airtemp_max,18,A,NA,NA
NWT,d1,2008-07-06,2008,7,188,airtemp_max,12,A,NA,NA
NWT,d1,2008-07-07,2008,7,189,airtemp_max,12,A,NA,NA
NWT,d1,2008-07-08,2008,7,190,airtemp_max,13,A,NA,NA
NWT,d1,2008-07-09,2008,7,191,airtemp_max,17,A,NA,NA
NWT,d1,2008-07-10,2008,7,192,airtemp_max,18,A,NA,NA
NWT,d1,2008-07-11,2008,7,193,airtemp_max,18,A,NA,NA
NWT,d1,2008-07-12,2008,7,194,airtemp_max,14,A,NA,NA
NWT,d1,2008-07-13,2008,7,195,airtemp_max,17,A,NA,NA
NWT,d1,2008-07-14,2008,7,196,airtemp_max,17,A,NA,NA
NWT,d1,2008-07-15,2008,7,197,airtemp_max,18,A,NA,NA
NWT,d1,2008-07-16,2008,7,198,airtemp_max,20,A,NA,NA
NWT,d1,2008-07-17,2008,7,199,airtemp_max,13,A,NA,NA
NWT,d1,2008-07-18,2008,7,200,airtemp_max,17,A,NA,NA
NWT,d1,2008-07-19,2008,7,201,airtemp_max,20,A,NA,NA
NWT,d1,2008-07-20,2008,7,202,airtemp_max,19,A,NA,NA
NWT,d1,2008-07-21,2008,7,203,airtemp_max,18,A,NA,NA
NWT,d1,2008-07-22,2008,7,204,airtemp_max,17,A,NA,NA
NWT,d1,2008-07-23,2008,7,205,airtemp_max,14,A,NA,NA
NWT,d1,2008-07-24,2008,7,206,airtemp_max,18,A,NA,NA
NWT,d1,2008-07-25,2008,7,207,airtemp_max,18,A,NA,NA
NWT,d1,2008-07-26,2008,7,208,airtemp_max,17,A,NA,NA
NWT,d1,2008-07-27,2008,7,209,airtemp_max,18,A,NA,NA
NWT,d1,2008-07-28,2008,7,210,airtemp_max,15,A,NA,NA
NWT,d1,2008-07-29,2008,7,211,airtemp_max,15,A,NA,NA
NWT,d1,2008-07-30,2008,7,212,airtemp_max,18,A,NA,NA
NWT,d1,2008-07-31,2008,7,213,airtemp_max,20,A,NA,NA
NWT,d1,2008-08-01,2008,8,214,airtemp_max,22,A,NA,NA
NWT,d1,2008-08-02,2008,8,215,airtemp_max,20,A,NA,NA
NWT,d1,2008-08-03,2008,8,216,airtemp_max,18,A,NA,NA
NWT,d1,2008-08-04,2008,8,217,airtemp_max,18,A,NA,NA
NWT,d1,2008-08-05,2008,8,218,airtemp_max,16,A,NA,NA
NWT,d1,2008-08-06,2008,8,219,airtemp_max,15,A,NA,NA
NWT,d1,2008-08-07,2008,8,220,airtemp_max,10,A,NA,NA
NWT,d1,2008-08-08,2008,8,221,airtemp_max,13,A,NA,NA
NWT,d1,2008-08-09,2008,8,222,airtemp_max,15,A,NA,NA
NWT,d1,2008-08-10,2008,8,223,airtemp_max,11,A,NA,NA
NWT,d1,2008-08-11,2008,8,224,airtemp_max,13,A,NA,NA
NWT,d1,2008-08-12,2008,8,225,airtemp_max,15,A,NA,NA
NWT,d1,2008-08-13,2008,8,226,airtemp_max,15,A,NA,NA
NWT,d1,2008-08-14,2008,8,227,airtemp_max,11,A,NA,NA
NWT,d1,2008-08-15,2008,8,228,airtemp_max,3,A,NA,NA
NWT,d1,2008-08-16,2008,8,229,airtemp_max,3,A,NA,NA
NWT,d1,2008-08-17,2008,8,230,airtemp_max,4,A,NA,NA
NWT,d1,2008-08-18,2008,8,231,airtemp_max,10,A,NA,NA
NWT,d1,2008-08-19,2008,8,232,airtemp_max,14,A,NA,NA
NWT,d1,2008-08-20,2008,8,233,airtemp_max,15,A,NA,NA
NWT,d1,2008-08-21,2008,8,234,airtemp_max,16,A,NA,NA
NWT,d1,2008-08-22,2008,8,235,airtemp_max,17,A,NA,NA
NWT,d1,2008-08-23,2008,8,236,airtemp_max,17,A,NA,NA
NWT,d1,2008-08-24,2008,8,237,airtemp_max,16,A,NA,NA
NWT,d1,2008-08-25,2008,8,238,airtemp_max,16,A,NA,NA
NWT,d1,2008-08-26,2008,8,239,airtemp_max,15,A,NA,NA
NWT,d1,2008-08-27,2008,8,240,airtemp_max,14,A,NA,NA
NWT,d1,2008-08-28,2008,8,241,airtemp_max,16,A,NA,NA
NWT,d1,2008-08-29,2008,8,242,airtemp_max,16,A,NA,NA
NWT,d1,2008-08-30,2008,8,243,airtemp_max,18,A,NA,NA
NWT,d1,2008-08-31,2008,8,244,airtemp_max,17,A,NA,NA
NWT,d1,2008-09-01,2008,9,245,airtemp_max,13,A,NA,NA
NWT,d1,2008-09-02,2008,9,246,airtemp_max,9,A,NA,NA
NWT,d1,2008-09-03,2008,9,247,airtemp_max,11,A,NA,NA
NWT,d1,2008-09-04,2008,9,248,airtemp_max,8,A,NA,NA
NWT,d1,2008-09-05,2008,9,249,airtemp_max,8,A,NA,NA
NWT,d1,2008-09-06,2008,9,250,airtemp_max,8,A,NA,NA
NWT,d1,2008-09-07,2008,9,251,airtemp_max,12,A,NA,NA
NWT,d1,2008-09-08,2008,9,252,airtemp_max,11,A,NA,NA
NWT,d1,2008-09-09,2008,9,253,airtemp_max,14,A,NA,NA
NWT,d1,2008-09-10,2008,9,254,airtemp_max,7,A,NA,NA
NWT,d1,2008-09-11,2008,9,255,airtemp_max,8,A,NA,NA
NWT,d1,2008-09-12,2008,9,256,airtemp_max,0,A,NA,NA
NWT,d1,2008-09-13,2008,9,257,airtemp_max,7,A,NA,NA
NWT,d1,2008-09-14,2008,9,258,airtemp_max,8,A,NA,NA
NWT,d1,2008-09-15,2008,9,259,airtemp_max,11,A,NA,NA
NWT,d1,2008-09-16,2008,9,260,airtemp_max,13,A,NA,NA
NWT,d1,2008-09-17,2008,9,261,airtemp_max,11,A,NA,NA
NWT,d1,2008-09-18,2008,9,262,airtemp_max,10,A,NA,NA
NWT,d1,2008-09-19,2008,9,263,airtemp_max,8,A,NA,NA
NWT,d1,2008-09-20,2008,9,264,airtemp_max,11,A,NA,NA
NWT,d1,2008-09-21,2008,9,265,airtemp_max,9,A,NA,NA
NWT,d1,2008-09-22,2008,9,266,airtemp_max,11,A,NA,NA
NWT,d1,2008-09-23,2008,9,267,airtemp_max,8,A,NA,NA
NWT,d1,2008-09-24,2008,9,268,airtemp_max,12,A,NA,NA
NWT,d1,2008-09-25,2008,9,269,airtemp_max,13,A,NA,NA
NWT,d1,2008-09-26,2008,9,270,airtemp_max,14,A,NA,NA
NWT,d1,2008-09-27,2008,9,271,airtemp_max,14,A,NA,NA
NWT,d1,2008-09-28,2008,9,272,airtemp_max,12,A,NA,NA
NWT,d1,2008-09-29,2008,9,273,airtemp_max,12,A,NA,NA
NWT,d1,2008-09-30,2008,9,274,airtemp_max,13,A,NA,NA
NWT,d1,2008-10-01,2008,10,275,airtemp_max,12,A,NA,NA
NWT,d1,2008-10-02,2008,10,276,airtemp_max,10,A,NA,NA
NWT,d1,2008-10-03,2008,10,277,airtemp_max,10,A,NA,NA
NWT,d1,2008-10-04,2008,10,278,airtemp_max,6,A,NA,NA
NWT,d1,2008-10-05,2008,10,279,airtemp_max,5,A,NA,NA
NWT,d1,2008-10-06,2008,10,280,airtemp_max,-3,A,NA,NA
NWT,d1,2008-10-07,2008,10,281,airtemp_max,5,A,NA,NA
NWT,d1,2008-10-08,2008,10,282,airtemp_max,8,A,NA,NA
NWT,d1,2008-10-09,2008,10,283,airtemp_max,10,A,NA,NA
NWT,d1,2008-10-10,2008,10,284,airtemp_max,7,A,NA,NA
NWT,d1,2008-10-11,2008,10,285,airtemp_max,4,A,NA,NA
NWT,d1,2008-10-12,2008,10,286,airtemp_max,-1,A,NA,NA
NWT,d1,2008-10-13,2008,10,287,airtemp_max,-3,A,NA,NA
NWT,d1,2008-10-14,2008,10,288,airtemp_max,-1,A,NA,NA
NWT,d1,2008-10-15,2008,10,289,airtemp_max,2,A,NA,NA
NWT,d1,2008-10-16,2008,10,290,airtemp_max,3,A,NA,NA
NWT,d1,2008-10-17,2008,10,291,airtemp_max,6,A,NA,NA
NWT,d1,2008-10-18,2008,10,292,airtemp_max,8,A,NA,NA
NWT,d1,2008-10-19,2008,10,293,airtemp_max,0,A,NA,NA
NWT,d1,2008-10-20,2008,10,294,airtemp_max,6,A,NA,NA
NWT,d1,2008-10-21,2008,10,295,airtemp_max,-2,A,NA,NA
NWT,d1,2008-10-22,2008,10,296,airtemp_max,-13,A,NA,NA
NWT,d1,2008-10-23,2008,10,297,airtemp_max,-5,A,NA,NA
NWT,d1,2008-10-24,2008,10,298,airtemp_max,-4,A,NA,NA
NWT,d1,2008-10-25,2008,10,299,airtemp_max,2,A,NA,NA
NWT,d1,2008-10-26,2008,10,300,airtemp_max,2,A,NA,NA
NWT,d1,2008-10-27,2008,10,301,airtemp_max,5,A,NA,NA
NWT,d1,2008-10-28,2008,10,302,airtemp_max,7,A,NA,NA
NWT,d1,2008-10-29,2008,10,303,airtemp_max,7,A,NA,NA
NWT,d1,2008-10-30,2008,10,304,airtemp_max,5,A,NA,NA
NWT,d1,2008-10-31,2008,10,305,airtemp_max,10,A,NA,NA
NWT,d1,2008-11-01,2008,11,306,airtemp_max,6,A,NA,NA
NWT,d1,2008-11-02,2008,11,307,airtemp_max,8,A,NA,NA
NWT,d1,2008-11-03,2008,11,308,airtemp_max,2,A,NA,NA
NWT,d1,2008-11-04,2008,11,309,airtemp_max,1,A,NA,NA
NWT,d1,2008-11-05,2008,11,310,airtemp_max,-12,A,NA,NA
NWT,d1,2008-11-06,2008,11,311,airtemp_max,-14,A,NA,NA
NWT,d1,2008-11-07,2008,11,312,airtemp_max,-7,A,NA,NA
NWT,d1,2008-11-08,2008,11,313,airtemp_max,-6,A,NA,NA
NWT,d1,2008-11-09,2008,11,314,airtemp_max,-2,A,NA,NA
NWT,d1,2008-11-10,2008,11,315,airtemp_max,-5,A,NA,NA
NWT,d1,2008-11-11,2008,11,316,airtemp_max,-7,A,NA,NA
NWT,d1,2008-11-12,2008,11,317,airtemp_max,-5,A,NA,NA
NWT,d1,2008-11-13,2008,11,318,airtemp_max,-3,A,NA,NA
NWT,d1,2008-11-14,2008,11,319,airtemp_max,-10,A,NA,NA
NWT,d1,2008-11-15,2008,11,320,airtemp_max,-2,A,NA,NA
NWT,d1,2008-11-16,2008,11,321,airtemp_max,-1,A,NA,NA
NWT,d1,2008-11-17,2008,11,322,airtemp_max,1,A,NA,NA
NWT,d1,2008-11-18,2008,11,323,airtemp_max,4,A,NA,NA
NWT,d1,2008-11-19,2008,11,324,airtemp_max,2,A,NA,NA
NWT,d1,2008-11-20,2008,11,325,airtemp_max,-1,A,NA,NA
NWT,d1,2008-11-21,2008,11,326,airtemp_max,-4,A,NA,NA
NWT,d1,2008-11-22,2008,11,327,airtemp_max,-1,A,NA,NA
NWT,d1,2008-11-23,2008,11,328,airtemp_max,-6,A,NA,NA
NWT,d1,2008-11-24,2008,11,329,airtemp_max,0,A,NA,NA
NWT,d1,2008-11-25,2008,11,330,airtemp_max,0,A,NA,NA
NWT,d1,2008-11-26,2008,11,331,airtemp_max,0,A,NA,NA
NWT,d1,2008-11-27,2008,11,332,airtemp_max,2,A,NA,NA
NWT,d1,2008-11-28,2008,11,333,airtemp_max,-5,A,NA,NA
NWT,d1,2008-11-29,2008,11,334,airtemp_max,-10,A,NA,NA
NWT,d1,2008-11-30,2008,11,335,airtemp_max,11,A,NA,NA
NWT,d1,2008-12-01,2008,12,336,airtemp_max,-6,A,NA,NA
NWT,d1,2008-12-02,2008,12,337,airtemp_max,-1,A,NA,NA
NWT,d1,2008-12-03,2008,12,338,airtemp_max,-11,A,NA,NA
NWT,d1,2008-12-04,2008,12,339,airtemp_max,-13,A,NA,NA
NWT,d1,2008-12-05,2008,12,340,airtemp_max,-9,A,NA,NA
NWT,d1,2008-12-06,2008,12,341,airtemp_max,-4,A,NA,NA
NWT,d1,2008-12-07,2008,12,342,airtemp_max,-3,A,NA,NA
NWT,d1,2008-12-08,2008,12,343,airtemp_max,-8,A,NA,NA
NWT,d1,2008-12-09,2008,12,344,airtemp_max,-6,A,NA,NA
NWT,d1,2008-12-10,2008,12,345,airtemp_max,-6,A,NA,NA
NWT,d1,2008-12-11,2008,12,346,airtemp_max,-8,A,NA,NA
NWT,d1,2008-12-12,2008,12,347,airtemp_max,-7,A,NA,NA
NWT,d1,2008-12-13,2008,12,348,airtemp_max,-8,A,NA,NA
NWT,d1,2008-12-14,2008,12,349,airtemp_max,-15,A,NA,NA
NWT,d1,2008-12-15,2008,12,350,airtemp_max,-15,A,NA,NA
NWT,d1,2008-12-16,2008,12,351,airtemp_max,-15,A,NA,NA
NWT,d1,2008-12-17,2008,12,352,airtemp_max,-8,A,NA,NA
NWT,d1,2008-12-18,2008,12,353,airtemp_max,-7,A,NA,NA
NWT,d1,2008-12-19,2008,12,354,airtemp_max,-13,A,NA,NA
NWT,d1,2008-12-20,2008,12,355,airtemp_max,-24,A,NA,NA
NWT,d1,2008-12-21,2008,12,356,airtemp_max,-9,A,NA,NA
NWT,d1,2008-12-22,2008,12,357,airtemp_max,-8,A,NA,NA
NWT,d1,2008-12-23,2008,12,358,airtemp_max,-13,A,NA,NA
NWT,d1,2008-12-24,2008,12,359,airtemp_max,-11,A,NA,NA
NWT,d1,2008-12-25,2008,12,360,airtemp_max,-9,A,NA,NA
NWT,d1,2008-12-26,2008,12,361,airtemp_max,-8,A,NA,NA
NWT,d1,2008-12-27,2008,12,362,airtemp_max,-15,A,NA,NA
NWT,d1,2008-12-28,2008,12,363,airtemp_max,-9,A,NA,NA
NWT,d1,2008-12-29,2008,12,364,airtemp_max,-4,A,NA,NA
NWT,d1,2008-12-30,2008,12,365,airtemp_max,-7,A,NA,NA
NWT,d1,2008-12-31,2008,12,366,airtemp_max,-5,A,NA,NA
NWT,d1,2009-01-01,2009,1,1,airtemp_max,-9,A,NA,NA
NWT,d1,2009-01-02,2009,1,2,airtemp_max,-4,A,NA,NA
NWT,d1,2009-01-03,2009,1,3,airtemp_max,-8,A,NA,NA
NWT,d1,2009-01-04,2009,1,4,airtemp_max,-17,A,NA,NA
NWT,d1,2009-01-05,2009,1,5,airtemp_max,-15,A,NA,NA
NWT,d1,2009-01-06,2009,1,6,airtemp_max,-14,A,NA,NA
NWT,d1,2009-01-07,2009,1,7,airtemp_max,-9,A,NA,NA
NWT,d1,2009-01-08,2009,1,8,airtemp_max,-6,A,NA,NA
NWT,d1,2009-01-09,2009,1,9,airtemp_max,-8,A,NA,NA
NWT,d1,2009-01-10,2009,1,10,airtemp_max,-16,A,NA,NA
NWT,d1,2009-01-11,2009,1,11,airtemp_max,-14,A,NA,NA
NWT,d1,2009-01-12,2009,1,12,airtemp_max,-13,A,NA,NA
NWT,d1,2009-01-13,2009,1,13,airtemp_max,-12,A,NA,NA
NWT,d1,2009-01-14,2009,1,14,airtemp_max,-12,A,NA,NA
NWT,d1,2009-01-15,2009,1,15,airtemp_max,-10,A,NA,NA
NWT,d1,2009-01-16,2009,1,16,airtemp_max,-5,A,NA,NA
NWT,d1,2009-01-17,2009,1,17,airtemp_max,-4,A,NA,NA
NWT,d1,2009-01-18,2009,1,18,airtemp_max,-4,A,NA,NA
NWT,d1,2009-01-19,2009,1,19,airtemp_max,-1,A,NA,NA
NWT,d1,2009-01-20,2009,1,20,airtemp_max,1,A,NA,NA
NWT,d1,2009-01-21,2009,1,21,airtemp_max,1,A,NA,NA
NWT,d1,2009-01-22,2009,1,22,airtemp_max,-4,A,NA,NA
NWT,d1,2009-01-23,2009,1,23,airtemp_max,-5,A,NA,NA
NWT,d1,2009-01-24,2009,1,24,airtemp_max,-5,A,NA,NA
NWT,d1,2009-01-25,2009,1,25,airtemp_max,-8,A,NA,NA
NWT,d1,2009-01-26,2009,1,26,airtemp_max,-11,A,NA,NA
NWT,d1,2009-01-27,2009,1,27,airtemp_max,-18,A,NA,NA
NWT,d1,2009-01-28,2009,1,28,airtemp_max,-16,A,NA,NA
NWT,d1,2009-01-29,2009,1,29,airtemp_max,-15,A,NA,NA
NWT,d1,2009-01-30,2009,1,30,airtemp_max,-4,A,NA,NA
NWT,d1,2009-01-31,2009,1,31,airtemp_max,-7,A,NA,NA
NWT,d1,2009-02-01,2009,2,32,airtemp_max,-14,A,NA,NA
NWT,d1,2009-02-02,2009,2,33,airtemp_max,-11,A,NA,NA
NWT,d1,2009-02-03,2009,2,34,airtemp_max,-8,A,NA,NA
NWT,d1,2009-02-04,2009,2,35,airtemp_max,-1,A,NA,NA
NWT,d1,2009-02-05,2009,2,36,airtemp_max,-1,A,NA,NA
NWT,d1,2009-02-06,2009,2,37,airtemp_max,-3,A,NA,NA
NWT,d1,2009-02-07,2009,2,38,airtemp_max,-4,A,NA,NA
NWT,d1,2009-02-08,2009,2,39,airtemp_max,-2,A,NA,NA
NWT,d1,2009-02-09,2009,2,40,airtemp_max,-13,A,NA,NA
NWT,d1,2009-02-10,2009,2,41,airtemp_max,-10,A,NA,NA
NWT,d1,2009-02-11,2009,2,42,airtemp_max,-16,A,NA,NA
NWT,d1,2009-02-12,2009,2,43,airtemp_max,-9,A,NA,NA
NWT,d1,2009-02-13,2009,2,44,airtemp_max,-16,A,NA,NA
NWT,d1,2009-02-14,2009,2,45,airtemp_max,-14,A,NA,NA
NWT,d1,2009-02-15,2009,2,46,airtemp_max,-11,A,NA,NA
NWT,d1,2009-02-16,2009,2,47,airtemp_max,-6,A,NA,NA
NWT,d1,2009-02-17,2009,2,48,airtemp_max,-11,A,NA,NA
NWT,d1,2009-02-18,2009,2,49,airtemp_max,-15,A,NA,NA
NWT,d1,2009-02-19,2009,2,50,airtemp_max,-14,A,NA,NA
NWT,d1,2009-02-20,2009,2,51,airtemp_max,-11,A,NA,NA
NWT,d1,2009-02-21,2009,2,52,airtemp_max,-5,A,NA,NA
NWT,d1,2009-02-22,2009,2,53,airtemp_max,-2,A,NA,NA
NWT,d1,2009-02-23,2009,2,54,airtemp_max,-4,A,NA,NA
NWT,d1,2009-02-24,2009,2,55,airtemp_max,-4,A,NA,NA
NWT,d1,2009-02-25,2009,2,56,airtemp_max,1,A,NA,NA
NWT,d1,2009-02-26,2009,2,57,airtemp_max,-8,A,NA,NA
NWT,d1,2009-02-27,2009,2,58,airtemp_max,-9,A,NA,NA
NWT,d1,2009-02-28,2009,2,59,airtemp_max,-7,A,NA,NA
NWT,d1,2009-03-01,2009,3,60,airtemp_max,-1,A,NA,NA
NWT,d1,2009-03-02,2009,3,61,airtemp_max,3,A,NA,NA
NWT,d1,2009-03-03,2009,3,62,airtemp_max,1,A,NA,NA
NWT,d1,2009-03-04,2009,3,63,airtemp_max,3,A,NA,NA
NWT,d1,2009-03-05,2009,3,64,airtemp_max,-6,A,NA,NA
NWT,d1,2009-03-06,2009,3,65,airtemp_max,-6,A,NA,NA
NWT,d1,2009-03-07,2009,3,66,airtemp_max,-6,A,NA,NA
NWT,d1,2009-03-08,2009,3,67,airtemp_max,-5,A,NA,NA
NWT,d1,2009-03-09,2009,3,68,airtemp_max,-1,A,NA,NA
NWT,d1,2009-03-10,2009,3,69,airtemp_max,-15,B,NA,NA
NWT,d1,2009-03-11,2009,3,70,airtemp_max,-5,A,NA,NA
NWT,d1,2009-03-12,2009,3,71,airtemp_max,-5,A,NA,NA
NWT,d1,2009-03-13,2009,3,72,airtemp_max,-5,A,NA,NA
NWT,d1,2009-03-14,2009,3,73,airtemp_max,-2,A,NA,NA
NWT,d1,2009-03-15,2009,3,74,airtemp_max,-4,A,NA,NA
NWT,d1,2009-03-16,2009,3,75,airtemp_max,1,A,NA,NA
NWT,d1,2009-03-17,2009,3,76,airtemp_max,2,A,NA,NA
NWT,d1,2009-03-18,2009,3,77,airtemp_max,-1,A,NA,NA
NWT,d1,2009-03-19,2009,3,78,airtemp_max,3,A,NA,NA
NWT,d1,2009-03-20,2009,3,79,airtemp_max,4,A,NA,NA
NWT,d1,2009-03-21,2009,3,80,airtemp_max,6,A,NA,NA
NWT,d1,2009-03-22,2009,3,81,airtemp_max,6,A,NA,NA
NWT,d1,2009-03-23,2009,3,82,airtemp_max,-10,A,NA,NA
NWT,d1,2009-03-24,2009,3,83,airtemp_max,-12,A,NA,NA
NWT,d1,2009-03-25,2009,3,84,airtemp_max,-14,A,NA,NA
NWT,d1,2009-03-26,2009,3,85,airtemp_max,-14,A,NA,NA
NWT,d1,2009-03-27,2009,3,86,airtemp_max,-6,A,NA,NA
NWT,d1,2009-03-28,2009,3,87,airtemp_max,-9,A,NA,NA
NWT,d1,2009-03-29,2009,3,88,airtemp_max,0,A,NA,NA
NWT,d1,2009-03-30,2009,3,89,airtemp_max,-16,A,NA,NA
NWT,d1,2009-03-31,2009,3,90,airtemp_max,-14,A,NA,NA
NWT,d1,2009-04-01,2009,4,91,airtemp_max,-12,A,NA,NA
NWT,d1,2009-04-02,2009,4,92,airtemp_max,-9,A,NA,NA
NWT,d1,2009-04-03,2009,4,93,airtemp_max,-5,A,NA,NA
NWT,d1,2009-04-04,2009,4,94,airtemp_max,-9,A,NA,NA
NWT,d1,2009-04-05,2009,4,95,airtemp_max,-15,A,NA,NA
NWT,d1,2009-04-06,2009,4,96,airtemp_max,-7,A,NA,NA
NWT,d1,2009-04-07,2009,4,97,airtemp_max,-1,A,NA,NA
NWT,d1,2009-04-08,2009,4,98,airtemp_max,5,A,NA,NA
NWT,d1,2009-04-09,2009,4,99,airtemp_max,-6,A,NA,NA
