LTER_site,local_site,date,yr,mon,doy,met,sdl_temp,sdl_flag,sdl_qatemp,qa_flag,daysflat
NWT,sdl,1988-10-27,1988,10,301,airtemp_min,-2,NA,-2,NA,NA
NWT,sdl,1988-10-28,1988,10,302,airtemp_min,-1,NA,-1,NA,NA
NWT,sdl,1988-10-29,1988,10,303,airtemp_min,-2,NA,-2,NA,NA
NWT,sdl,1988-10-30,1988,10,304,airtemp_min,-2,NA,-2,NA,NA
NWT,sdl,1988-10-31,1988,10,305,airtemp_min,-2,NA,-2,NA,NA
NWT,sdl,1988-11-01,1988,11,306,airtemp_min,-2,NA,-2,NA,NA
NWT,sdl,1988-11-02,1988,11,307,airtemp_min,-4,NA,-4,NA,NA
NWT,sdl,1988-11-03,1988,11,308,airtemp_min,-6,NA,-6,NA,NA
NWT,sdl,1988-11-04,1988,11,309,airtemp_min,-9,NA,-9,NA,NA
NWT,sdl,1988-11-05,1988,11,310,airtemp_min,-11,NA,-11,NA,NA
NWT,sdl,1988-11-06,1988,11,311,airtemp_min,-5,NA,-5,NA,NA
NWT,sdl,1988-11-07,1988,11,312,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,1988-11-08,1988,11,313,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,1988-11-09,1988,11,314,airtemp_min,-10,NA,-10,NA,NA
NWT,sdl,1988-11-10,1988,11,315,airtemp_min,-9,NA,-9,NA,NA
NWT,sdl,1988-11-11,1988,11,316,airtemp_min,-13,NA,-13,NA,NA
NWT,sdl,1988-11-12,1988,11,317,airtemp_min,-14,NA,-14,NA,NA
NWT,sdl,1988-11-13,1988,11,318,airtemp_min,-6,NA,-6,NA,NA
NWT,sdl,1988-11-14,1988,11,319,airtemp_min,-5,NA,-5,NA,NA
NWT,sdl,1988-11-15,1988,11,320,airtemp_min,-17,NA,-17,NA,NA
NWT,sdl,1988-11-16,1988,11,321,airtemp_min,-17,NA,-17,NA,NA
NWT,sdl,1988-11-17,1988,11,322,airtemp_min,-13,NA,-13,NA,NA
NWT,sdl,1988-11-18,1988,11,323,airtemp_min,-16,NA,-16,NA,NA
NWT,sdl,1988-11-19,1988,11,324,airtemp_min,-17,NA,-17,NA,NA
NWT,sdl,1988-11-20,1988,11,325,airtemp_min,-15,NA,-15,NA,NA
NWT,sdl,1988-11-21,1988,11,326,airtemp_min,-12,NA,-12,NA,NA
NWT,sdl,1988-11-22,1988,11,327,airtemp_min,-13,NA,-13,NA,NA
NWT,sdl,1988-11-23,1988,11,328,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,1988-11-24,1988,11,329,airtemp_min,-14,NA,-14,NA,NA
NWT,sdl,1988-11-25,1988,11,330,airtemp_min,-17,NA,-17,NA,NA
NWT,sdl,1988-11-26,1988,11,331,airtemp_min,-18,NA,-18,NA,NA
NWT,sdl,1988-11-27,1988,11,332,airtemp_min,-20,NA,-20,NA,NA
NWT,sdl,1988-11-28,1988,11,333,airtemp_min,-15,NA,-15,NA,NA
NWT,sdl,1988-11-29,1988,11,334,airtemp_min,-18,NA,-18,NA,NA
NWT,sdl,1988-11-30,1988,11,335,airtemp_min,-17,NA,-17,NA,NA
NWT,sdl,1988-12-01,1988,12,336,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,1988-12-02,1988,12,337,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,1988-12-03,1988,12,338,airtemp_min,-9,NA,-9,NA,NA
NWT,sdl,1988-12-04,1988,12,339,airtemp_min,-5,NA,-5,NA,NA
NWT,sdl,1988-12-05,1988,12,340,airtemp_min,-6,NA,-6,NA,NA
NWT,sdl,1988-12-06,1988,12,341,airtemp_min,-12,NA,-12,NA,NA
NWT,sdl,1988-12-07,1988,12,342,airtemp_min,-20,NA,-20,NA,NA
NWT,sdl,1988-12-08,1988,12,343,airtemp_min,-17,NA,-17,NA,NA
NWT,sdl,1988-12-09,1988,12,344,airtemp_min,-13,NA,-13,NA,NA
NWT,sdl,1988-12-10,1988,12,345,airtemp_min,-11,NA,-11,NA,NA
NWT,sdl,1988-12-11,1988,12,346,airtemp_min,-13,NA,-13,NA,NA
NWT,sdl,1988-12-12,1988,12,347,airtemp_min,-10,NA,-10,NA,NA
NWT,sdl,1988-12-13,1988,12,348,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,1988-12-14,1988,12,349,airtemp_min,-17,NA,-17,NA,NA
NWT,sdl,1988-12-15,1988,12,350,airtemp_min,-22,NA,-22,NA,NA
NWT,sdl,1988-12-16,1988,12,351,airtemp_min,-12,NA,-12,NA,NA
NWT,sdl,1988-12-17,1988,12,352,airtemp_min,-9,NA,-9,NA,NA
NWT,sdl,1988-12-18,1988,12,353,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,1988-12-19,1988,12,354,airtemp_min,-13,NA,-13,NA,NA
NWT,sdl,1988-12-20,1988,12,355,airtemp_min,-15,NA,-15,NA,NA
NWT,sdl,1988-12-21,1988,12,356,airtemp_min,-15,NA,-15,NA,NA
NWT,sdl,1988-12-22,1988,12,357,airtemp_min,-19,NA,-19,NA,NA
NWT,sdl,1988-12-23,1988,12,358,airtemp_min,-20,NA,-20,NA,NA
NWT,sdl,1988-12-24,1988,12,359,airtemp_min,-20,NA,-20,NA,NA
NWT,sdl,1988-12-25,1988,12,360,airtemp_min,-10,NA,-10,NA,NA
NWT,sdl,1988-12-26,1988,12,361,airtemp_min,-22,NA,-22,NA,NA
NWT,sdl,1988-12-27,1988,12,362,airtemp_min,-24,NA,-24,NA,NA
NWT,sdl,1988-12-28,1988,12,363,airtemp_min,-21,NA,-21,NA,NA
NWT,sdl,1988-12-29,1988,12,364,airtemp_min,-22,NA,-22,NA,NA
NWT,sdl,1988-12-30,1988,12,365,airtemp_min,-15,NA,-15,NA,NA
NWT,sdl,1988-12-31,1988,12,366,airtemp_min,-11,NA,-11,NA,NA
NWT,sdl,1989-01-01,1989,1,1,airtemp_min,-12,NA,-12,NA,NA
NWT,sdl,1989-01-02,1989,1,2,airtemp_min,-13,NA,-13,NA,NA
NWT,sdl,1989-01-03,1989,1,3,airtemp_min,-12,NA,-12,NA,NA
NWT,sdl,1989-01-04,1989,1,4,airtemp_min,-6,NA,-6,NA,NA
NWT,sdl,1989-01-05,1989,1,5,airtemp_min,-10,NA,-10,NA,NA
NWT,sdl,1989-01-06,1989,1,6,airtemp_min,-20,NA,-20,NA,NA
NWT,sdl,1989-01-07,1989,1,7,airtemp_min,-25,NA,-25,NA,NA
NWT,sdl,1989-01-08,1989,1,8,airtemp_min,-24,NA,-24,NA,NA
NWT,sdl,1989-01-09,1989,1,9,airtemp_min,-21,NA,-21,NA,NA
NWT,sdl,1989-01-10,1989,1,10,airtemp_min,-12,NA,-12,NA,NA
NWT,sdl,1989-01-11,1989,1,11,airtemp_min,-23,NA,-23,NA,NA
NWT,sdl,1989-01-12,1989,1,12,airtemp_min,-24,NA,-24,NA,NA
NWT,sdl,1989-01-13,1989,1,13,airtemp_min,-13,NA,-13,NA,NA
NWT,sdl,1989-01-14,1989,1,14,airtemp_min,-17,NA,-17,NA,NA
NWT,sdl,1989-01-15,1989,1,15,airtemp_min,-21,NA,-21,NA,NA
NWT,sdl,1989-01-16,1989,1,16,airtemp_min,-16,NA,-16,NA,NA
NWT,sdl,1989-01-17,1989,1,17,airtemp_min,-13,NA,-13,NA,NA
NWT,sdl,1989-01-18,1989,1,18,airtemp_min,-12,NA,-12,NA,NA
NWT,sdl,1989-01-19,1989,1,19,airtemp_min,-11,NA,-11,NA,NA
NWT,sdl,1989-01-20,1989,1,20,airtemp_min,-12,NA,-12,NA,NA
NWT,sdl,1989-01-21,1989,1,21,airtemp_min,-10,NA,-10,NA,NA
NWT,sdl,1989-01-22,1989,1,22,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,1989-01-23,1989,1,23,airtemp_min,-13,NA,-13,NA,NA
NWT,sdl,1989-01-24,1989,1,24,airtemp_min,-12,NA,-12,NA,NA
NWT,sdl,1989-01-25,1989,1,25,airtemp_min,-19,NA,-19,NA,NA
NWT,sdl,1989-01-26,1989,1,26,airtemp_min,-18,NA,-18,NA,NA
NWT,sdl,1989-01-27,1989,1,27,airtemp_min,-11,NA,-11,NA,NA
NWT,sdl,1989-01-28,1989,1,28,airtemp_min,-17,NA,-17,NA,NA
NWT,sdl,1989-01-29,1989,1,29,airtemp_min,-14,NA,-14,NA,NA
NWT,sdl,1989-01-30,1989,1,30,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,1989-01-31,1989,1,31,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,1989-02-01,1989,2,32,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,1989-02-02,1989,2,33,airtemp_min,-10,NA,-10,NA,NA
NWT,sdl,1989-02-03,1989,2,34,airtemp_min,-20,NA,-20,NA,NA
NWT,sdl,1989-02-04,1989,2,35,airtemp_min,-20,NA,-20,NA,NA
NWT,sdl,1989-02-05,1989,2,36,airtemp_min,-31,NA,-31,NA,NA
NWT,sdl,1989-02-06,1989,2,37,airtemp_min,-33,NA,-33,NA,NA
NWT,sdl,1989-02-07,1989,2,38,airtemp_min,-27,NA,-27,NA,NA
NWT,sdl,1989-02-08,1989,2,39,airtemp_min,-21,NA,-21,NA,NA
NWT,sdl,1989-02-09,1989,2,40,airtemp_min,-14,NA,-14,NA,NA
NWT,sdl,1989-02-10,1989,2,41,airtemp_min,-9,NA,-9,NA,NA
NWT,sdl,1989-02-11,1989,2,42,airtemp_min,-12,NA,-12,NA,NA
NWT,sdl,1989-02-12,1989,2,43,airtemp_min,-15,NA,-15,NA,NA
NWT,sdl,1989-02-13,1989,2,44,airtemp_min,-17,NA,-17,NA,NA
NWT,sdl,1989-02-14,1989,2,45,airtemp_min,-18,NA,-18,NA,NA
NWT,sdl,1989-02-15,1989,2,46,airtemp_min,-17,NA,-17,NA,NA
NWT,sdl,1989-02-16,1989,2,47,airtemp_min,-15,NA,-15,NA,NA
NWT,sdl,1989-02-17,1989,2,48,airtemp_min,-11,NA,-11,NA,NA
NWT,sdl,1989-02-18,1989,2,49,airtemp_min,-9,NA,-9,NA,NA
NWT,sdl,1989-02-19,1989,2,50,airtemp_min,-9,NA,-9,NA,NA
NWT,sdl,1989-02-20,1989,2,51,airtemp_min,-14,NA,-14,NA,NA
NWT,sdl,1989-02-21,1989,2,52,airtemp_min,-16,NA,-16,NA,NA
NWT,sdl,1989-02-22,1989,2,53,airtemp_min,-15,NA,-15,NA,NA
NWT,sdl,1989-02-23,1989,2,54,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,1989-02-24,1989,2,55,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,1989-02-25,1989,2,56,airtemp_min,-4,NA,-4,NA,NA
NWT,sdl,1989-02-26,1989,2,57,airtemp_min,-13,NA,-13,NA,NA
NWT,sdl,1989-02-27,1989,2,58,airtemp_min,-15,NA,-15,NA,NA
NWT,sdl,1989-02-28,1989,2,59,airtemp_min,-16,NA,-16,NA,NA
NWT,sdl,1989-03-01,1989,3,60,airtemp_min,-12,NA,-12,NA,NA
NWT,sdl,1989-03-02,1989,3,61,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,1989-03-03,1989,3,62,airtemp_min,-19,NA,-19,NA,NA
NWT,sdl,1989-03-04,1989,3,63,airtemp_min,-20,NA,-20,NA,NA
NWT,sdl,1989-03-05,1989,3,64,airtemp_min,-19,NA,-19,NA,NA
NWT,sdl,1989-03-06,1989,3,65,airtemp_min,-11,NA,-11,NA,NA
NWT,sdl,1989-03-07,1989,3,66,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,1989-03-08,1989,3,67,airtemp_min,-3,NA,-3,NA,NA
NWT,sdl,1989-03-09,1989,3,68,airtemp_min,0,NA,0,NA,NA
NWT,sdl,1989-03-10,1989,3,69,airtemp_min,2,NA,2,NA,NA
NWT,sdl,1989-03-11,1989,3,70,airtemp_min,0,NA,0,NA,NA
NWT,sdl,1989-03-12,1989,3,71,airtemp_min,-1,NA,-1,NA,NA
NWT,sdl,1989-03-13,1989,3,72,airtemp_min,-14,NA,-14,NA,NA
NWT,sdl,1989-03-14,1989,3,73,airtemp_min,-16,NA,-16,NA,NA
NWT,sdl,1989-03-15,1989,3,74,airtemp_min,-15,NA,-15,NA,NA
NWT,sdl,1989-03-16,1989,3,75,airtemp_min,-9,NA,-9,NA,NA
NWT,sdl,1989-03-17,1989,3,76,airtemp_min,-15,NA,-15,NA,NA
NWT,sdl,1989-03-18,1989,3,77,airtemp_min,-11,NA,-11,NA,NA
NWT,sdl,1989-03-19,1989,3,78,airtemp_min,-11,NA,-11,NA,NA
NWT,sdl,1989-03-20,1989,3,79,airtemp_min,-18,NA,-18,NA,NA
NWT,sdl,1989-03-21,1989,3,80,airtemp_min,-15,NA,-15,NA,NA
NWT,sdl,1989-03-22,1989,3,81,airtemp_min,-9,NA,-9,NA,NA
NWT,sdl,1989-03-23,1989,3,82,airtemp_min,-6,NA,-6,NA,NA
NWT,sdl,1989-03-24,1989,3,83,airtemp_min,-5,NA,-5,NA,NA
NWT,sdl,1989-03-25,1989,3,84,airtemp_min,-4,NA,-4,NA,NA
NWT,sdl,1989-03-26,1989,3,85,airtemp_min,-4,NA,-4,NA,NA
NWT,sdl,1989-03-27,1989,3,86,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,1989-03-28,1989,3,87,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,1989-03-29,1989,3,88,airtemp_min,-11,NA,-11,NA,NA
NWT,sdl,1989-03-30,1989,3,89,airtemp_min,-14,NA,-14,NA,NA
NWT,sdl,1989-03-31,1989,3,90,airtemp_min,-12,NA,-12,NA,NA
NWT,sdl,1989-04-01,1989,4,91,airtemp_min,-9,NA,-9,NA,NA
NWT,sdl,1989-04-02,1989,4,92,airtemp_min,-9,NA,-9,NA,NA
NWT,sdl,1989-04-03,1989,4,93,airtemp_min,-12,NA,-12,NA,NA
NWT,sdl,1989-04-04,1989,4,94,airtemp_min,-15,NA,-15,NA,NA
NWT,sdl,1989-04-05,1989,4,95,airtemp_min,-12,NA,-12,NA,NA
NWT,sdl,1989-04-06,1989,4,96,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,1989-04-07,1989,4,97,airtemp_min,-5,NA,-5,NA,NA
NWT,sdl,1989-04-08,1989,4,98,airtemp_min,-13,NA,-13,NA,NA
NWT,sdl,1989-04-09,1989,4,99,airtemp_min,-21,NA,-21,NA,NA
NWT,sdl,1989-04-10,1989,4,100,airtemp_min,-19,NA,-19,NA,NA
NWT,sdl,1989-04-11,1989,4,101,airtemp_min,-11,NA,-11,NA,NA
NWT,sdl,1989-04-12,1989,4,102,airtemp_min,-15,NA,-15,NA,NA
NWT,sdl,1989-04-13,1989,4,103,airtemp_min,-9,NA,-9,NA,NA
NWT,sdl,1989-04-14,1989,4,104,airtemp_min,-5,NA,-5,NA,NA
NWT,sdl,1989-04-15,1989,4,105,airtemp_min,-4,NA,-4,NA,NA
NWT,sdl,1989-04-16,1989,4,106,airtemp_min,-4,NA,-4,NA,NA
NWT,sdl,1989-04-17,1989,4,107,airtemp_min,-3,NA,-3,NA,NA
NWT,sdl,1989-04-18,1989,4,108,airtemp_min,-2,NA,-2,NA,NA
NWT,sdl,1989-04-19,1989,4,109,airtemp_min,0,NA,0,NA,NA
NWT,sdl,1989-04-20,1989,4,110,airtemp_min,0,1,0,NA,NA
NWT,sdl,1989-04-21,1989,4,111,airtemp_min,2,1,2,NA,NA
NWT,sdl,1989-04-22,1989,4,112,airtemp_min,2,1,2,NA,NA
NWT,sdl,1989-04-23,1989,4,113,airtemp_min,0,1,0,NA,NA
NWT,sdl,1989-04-24,1989,4,114,airtemp_min,-1,1,-1,NA,NA
NWT,sdl,1989-04-25,1989,4,115,airtemp_min,-3,1,-3,NA,NA
NWT,sdl,1989-04-26,1989,4,116,airtemp_min,-4,NA,-4,NA,NA
NWT,sdl,1989-04-27,1989,4,117,airtemp_min,-11,NA,-11,NA,NA
NWT,sdl,1989-04-28,1989,4,118,airtemp_min,-11,NA,-11,NA,NA
NWT,sdl,1989-04-29,1989,4,119,airtemp_min,-12,NA,-12,NA,NA
NWT,sdl,1989-04-30,1989,4,120,airtemp_min,-12,NA,-12,NA,NA
NWT,sdl,1989-05-01,1989,5,121,airtemp_min,-10,NA,-10,NA,NA
NWT,sdl,1989-05-02,1989,5,122,airtemp_min,-5,NA,-5,NA,NA
NWT,sdl,1989-05-03,1989,5,123,airtemp_min,-6,NA,-6,NA,NA
NWT,sdl,1989-05-04,1989,5,124,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,1989-05-05,1989,5,125,airtemp_min,-6,NA,-6,NA,NA
NWT,sdl,1989-05-06,1989,5,126,airtemp_min,0,NA,0,NA,NA
NWT,sdl,1989-05-07,1989,5,127,airtemp_min,-1,NA,-1,NA,NA
NWT,sdl,1989-05-08,1989,5,128,airtemp_min,0,NA,0,NA,NA
NWT,sdl,1989-05-09,1989,5,129,airtemp_min,-2,NA,-2,NA,NA
NWT,sdl,1989-05-10,1989,5,130,airtemp_min,-1,NA,-1,NA,NA
NWT,sdl,1989-05-11,1989,5,131,airtemp_min,-1,NA,-1,NA,NA
NWT,sdl,1989-05-12,1989,5,132,airtemp_min,-6,NA,-6,NA,NA
NWT,sdl,1989-05-13,1989,5,133,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,1989-05-14,1989,5,134,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,1989-05-15,1989,5,135,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,1989-05-16,1989,5,136,airtemp_min,-6,NA,-6,NA,NA
NWT,sdl,1989-05-17,1989,5,137,airtemp_min,-5,NA,-5,NA,NA
NWT,sdl,1989-05-18,1989,5,138,airtemp_min,-3,NA,-3,NA,NA
NWT,sdl,1989-05-19,1989,5,139,airtemp_min,-2,NA,-2,NA,NA
NWT,sdl,1989-05-20,1989,5,140,airtemp_min,-2,NA,-2,NA,NA
NWT,sdl,1989-05-21,1989,5,141,airtemp_min,3,NA,3,NA,NA
NWT,sdl,1989-05-22,1989,5,142,airtemp_min,0,NA,0,NA,NA
NWT,sdl,1989-05-23,1989,5,143,airtemp_min,4,NA,4,NA,NA
NWT,sdl,1989-05-24,1989,5,144,airtemp_min,1,NA,1,NA,NA
NWT,sdl,1989-05-25,1989,5,145,airtemp_min,-6,NA,-6,NA,NA
NWT,sdl,1989-05-26,1989,5,146,airtemp_min,-9,NA,-9,NA,NA
NWT,sdl,1989-05-27,1989,5,147,airtemp_min,1,NA,1,NA,NA
NWT,sdl,1989-05-28,1989,5,148,airtemp_min,3,NA,3,NA,NA
NWT,sdl,1989-05-29,1989,5,149,airtemp_min,3,NA,3,NA,NA
NWT,sdl,1989-05-30,1989,5,150,airtemp_min,-1,NA,-1,NA,NA
NWT,sdl,1989-05-31,1989,5,151,airtemp_min,-3,NA,-3,NA,NA
NWT,sdl,1989-06-01,1989,6,152,airtemp_min,-4,NA,-4,NA,NA
NWT,sdl,1989-06-02,1989,6,153,airtemp_min,-2,NA,-2,NA,NA
NWT,sdl,1989-06-03,1989,6,154,airtemp_min,-2,NA,-2,NA,NA
NWT,sdl,1989-06-04,1989,6,155,airtemp_min,-3,NA,-3,NA,NA
NWT,sdl,1989-06-05,1989,6,156,airtemp_min,-1,NA,-1,warning: 4+ day flatline,NA
NWT,sdl,1989-06-06,1989,6,157,airtemp_min,-1,NA,-1,warning: 4+ day flatline,4
NWT,sdl,1989-06-07,1989,6,158,airtemp_min,-1,NA,-1,warning: 4+ day flatline,NA
NWT,sdl,1989-06-08,1989,6,159,airtemp_min,-1,NA,-1,warning: 4+ day flatline,NA
NWT,sdl,1989-06-09,1989,6,160,airtemp_min,-1,NA,-1,warning: 4+ day flatline,NA
NWT,sdl,1989-06-10,1989,6,161,airtemp_min,1,NA,1,NA,NA
NWT,sdl,1989-06-11,1989,6,162,airtemp_min,1,NA,1,NA,NA
NWT,sdl,1989-06-12,1989,6,163,airtemp_min,-1,NA,-1,NA,NA
NWT,sdl,1989-06-13,1989,6,164,airtemp_min,-2,NA,-2,NA,NA
NWT,sdl,1989-06-14,1989,6,165,airtemp_min,-3,NA,-3,NA,NA
NWT,sdl,1989-06-15,1989,6,166,airtemp_min,0,NA,0,NA,NA
NWT,sdl,1989-06-16,1989,6,167,airtemp_min,4,NA,4,NA,NA
NWT,sdl,1989-06-17,1989,6,168,airtemp_min,-2,NA,-2,NA,NA
NWT,sdl,1989-06-18,1989,6,169,airtemp_min,5,NA,5,NA,NA
NWT,sdl,1989-06-19,1989,6,170,airtemp_min,6,NA,6,NA,NA
NWT,sdl,1989-06-20,1989,6,171,airtemp_min,-1,NA,-1,NA,NA
NWT,sdl,1989-06-21,1989,6,172,airtemp_min,-4,NA,-4,NA,NA
NWT,sdl,1989-06-22,1989,6,173,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,1989-06-23,1989,6,174,airtemp_min,-3,NA,-3,NA,NA
NWT,sdl,1989-06-24,1989,6,175,airtemp_min,0,NA,0,NA,NA
NWT,sdl,1989-06-25,1989,6,176,airtemp_min,0,NA,0,NA,NA
NWT,sdl,1989-06-26,1989,6,177,airtemp_min,0,NA,0,NA,NA
NWT,sdl,1989-06-27,1989,6,178,airtemp_min,4,NA,4,NA,NA
NWT,sdl,1989-06-28,1989,6,179,airtemp_min,4,NA,4,NA,NA
NWT,sdl,1989-06-29,1989,6,180,airtemp_min,4,NA,4,NA,NA
NWT,sdl,1989-06-30,1989,6,181,airtemp_min,6,NA,6,NA,NA
NWT,sdl,1989-07-01,1989,7,182,airtemp_min,8,NA,8,NA,NA
NWT,sdl,1989-07-02,1989,7,183,airtemp_min,8,NA,8,NA,NA
NWT,sdl,1989-07-03,1989,7,184,airtemp_min,8,NA,8,NA,NA
NWT,sdl,1989-07-04,1989,7,185,airtemp_min,7,NA,7,NA,NA
NWT,sdl,1989-07-05,1989,7,186,airtemp_min,10,NA,10,NA,NA
NWT,sdl,1989-07-06,1989,7,187,airtemp_min,9,NA,9,NA,NA
NWT,sdl,1989-07-07,1989,7,188,airtemp_min,9,NA,9,NA,NA
NWT,sdl,1989-07-08,1989,7,189,airtemp_min,11,NA,11,NA,NA
NWT,sdl,1989-07-09,1989,7,190,airtemp_min,9,NA,9,NA,NA
NWT,sdl,1989-07-10,1989,7,191,airtemp_min,7,NA,7,NA,NA
NWT,sdl,1989-07-11,1989,7,192,airtemp_min,6,NA,6,NA,NA
NWT,sdl,1989-07-12,1989,7,193,airtemp_min,5,NA,5,NA,NA
NWT,sdl,1989-07-13,1989,7,194,airtemp_min,4,NA,4,NA,NA
NWT,sdl,1989-07-14,1989,7,195,airtemp_min,4,NA,4,NA,NA
NWT,sdl,1989-07-15,1989,7,196,airtemp_min,3,NA,3,NA,NA
NWT,sdl,1989-07-16,1989,7,197,airtemp_min,5,NA,5,NA,NA
NWT,sdl,1989-07-17,1989,7,198,airtemp_min,7,NA,7,NA,NA
NWT,sdl,1989-07-18,1989,7,199,airtemp_min,2,NA,2,NA,NA
NWT,sdl,1989-07-19,1989,7,200,airtemp_min,2,NA,2,NA,NA
NWT,sdl,1989-07-20,1989,7,201,airtemp_min,3,NA,3,NA,NA
NWT,sdl,1989-07-21,1989,7,202,airtemp_min,4,NA,4,NA,NA
NWT,sdl,1989-07-22,1989,7,203,airtemp_min,5,NA,5,NA,NA
NWT,sdl,1989-07-23,1989,7,204,airtemp_min,4,NA,4,NA,NA
NWT,sdl,1989-07-24,1989,7,205,airtemp_min,4,NA,4,NA,NA
NWT,sdl,1989-07-25,1989,7,206,airtemp_min,4,NA,4,NA,NA
NWT,sdl,1989-07-26,1989,7,207,airtemp_min,3,NA,3,NA,NA
NWT,sdl,1989-07-27,1989,7,208,airtemp_min,4,NA,4,NA,NA
NWT,sdl,1989-07-28,1989,7,209,airtemp_min,5,NA,5,NA,NA
NWT,sdl,1989-07-29,1989,7,210,airtemp_min,2,NA,2,NA,NA
NWT,sdl,1989-07-30,1989,7,211,airtemp_min,2,NA,2,NA,NA
NWT,sdl,1989-07-31,1989,7,212,airtemp_min,2,NA,2,NA,NA
NWT,sdl,1989-08-01,1989,8,213,airtemp_min,4,NA,4,NA,NA
NWT,sdl,1989-08-02,1989,8,214,airtemp_min,4,NA,4,NA,NA
NWT,sdl,1989-08-03,1989,8,215,airtemp_min,6,NA,6,NA,NA
NWT,sdl,1989-08-04,1989,8,216,airtemp_min,3,NA,3,NA,NA
NWT,sdl,1989-08-05,1989,8,217,airtemp_min,2,NA,2,NA,NA
NWT,sdl,1989-08-06,1989,8,218,airtemp_min,2,NA,2,NA,NA
NWT,sdl,1989-08-07,1989,8,219,airtemp_min,1,NA,1,NA,NA
NWT,sdl,1989-08-08,1989,8,220,airtemp_min,3,NA,3,NA,NA
NWT,sdl,1989-08-09,1989,8,221,airtemp_min,4,NA,4,NA,NA
NWT,sdl,1989-08-10,1989,8,222,airtemp_min,5,NA,5,NA,NA
NWT,sdl,1989-08-11,1989,8,223,airtemp_min,5,NA,5,NA,NA
NWT,sdl,1989-08-12,1989,8,224,airtemp_min,4,NA,4,NA,NA
NWT,sdl,1989-08-13,1989,8,225,airtemp_min,2,NA,2,NA,NA
NWT,sdl,1989-08-14,1989,8,226,airtemp_min,2,NA,2,NA,NA
NWT,sdl,1989-08-15,1989,8,227,airtemp_min,4,NA,4,NA,NA
NWT,sdl,1989-08-16,1989,8,228,airtemp_min,3,NA,3,NA,NA
NWT,sdl,1989-08-17,1989,8,229,airtemp_min,5,NA,5,NA,NA
NWT,sdl,1989-08-18,1989,8,230,airtemp_min,3,NA,3,NA,NA
NWT,sdl,1989-08-19,1989,8,231,airtemp_min,2,NA,2,NA,NA
NWT,sdl,1989-08-20,1989,8,232,airtemp_min,1,NA,1,NA,NA
NWT,sdl,1989-08-21,1989,8,233,airtemp_min,2,NA,2,NA,NA
NWT,sdl,1989-08-22,1989,8,234,airtemp_min,4,NA,4,NA,NA
NWT,sdl,1989-08-23,1989,8,235,airtemp_min,3,NA,3,NA,NA
NWT,sdl,1989-08-24,1989,8,236,airtemp_min,5,NA,5,NA,NA
NWT,sdl,1989-08-25,1989,8,237,airtemp_min,2,NA,2,NA,NA
NWT,sdl,1989-08-26,1989,8,238,airtemp_min,1,NA,1,NA,NA
NWT,sdl,1989-08-27,1989,8,239,airtemp_min,4,NA,4,NA,NA
NWT,sdl,1989-08-28,1989,8,240,airtemp_min,3,NA,3,NA,NA
NWT,sdl,1989-08-29,1989,8,241,airtemp_min,3,NA,3,NA,NA
NWT,sdl,1989-08-30,1989,8,242,airtemp_min,6,NA,6,NA,NA
NWT,sdl,1989-08-31,1989,8,243,airtemp_min,7,NA,7,NA,NA
NWT,sdl,1989-09-01,1989,9,244,airtemp_min,2,NA,2,NA,NA
NWT,sdl,1989-09-02,1989,9,245,airtemp_min,5,NA,5,NA,NA
NWT,sdl,1989-09-03,1989,9,246,airtemp_min,7,NA,7,NA,NA
NWT,sdl,1989-09-04,1989,9,247,airtemp_min,1,NA,1,NA,NA
NWT,sdl,1989-09-05,1989,9,248,airtemp_min,5,NA,5,NA,NA
NWT,sdl,1989-09-06,1989,9,249,airtemp_min,6,NA,6,NA,NA
NWT,sdl,1989-09-07,1989,9,250,airtemp_min,5,NA,5,NA,NA
NWT,sdl,1989-09-08,1989,9,251,airtemp_min,-1,NA,-1,NA,NA
NWT,sdl,1989-09-09,1989,9,252,airtemp_min,-2,NA,-2,NA,NA
NWT,sdl,1989-09-10,1989,9,253,airtemp_min,-2,NA,-2,NA,NA
NWT,sdl,1989-09-11,1989,9,254,airtemp_min,-6,NA,-6,NA,NA
